npz_path,label,video_id,split
/Users/apple/deepfake-detection/data/processed/004_seq005.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq006.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq007.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq008.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/005_seq000.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq001.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq002.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq003.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq004.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq005.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq006.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq007.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq008.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq009.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq010.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq011.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/006_seq000.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq001.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq002.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq003.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq004.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq005.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/007_seq000.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq001.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq002.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq003.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq004.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq005.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq006.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq007.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq008.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq009.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq010.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq011.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq012.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq013.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq014.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/008_seq000.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq001.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq002.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq003.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq004.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq005.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq006.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq007.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq008.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq009.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq010.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq011.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq012.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq013.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq014.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq015.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq016.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq017.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq018.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/009_seq000.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq001.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq002.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq003.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq004.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq005.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq006.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq007.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq008.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq009.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq010.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq011.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/010_seq000.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq001.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq002.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq003.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq004.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq005.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq006.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq007.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq008.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq009.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq010.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq011.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq012.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq013.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/011_seq000.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq001.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq002.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq003.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq004.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq005.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq006.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq007.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq008.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq009.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq010.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq011.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq012.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq013.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq014.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq015.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq016.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq017.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq018.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/012_seq000.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq001.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq002.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq003.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq004.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq005.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq006.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq007.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq008.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq009.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq010.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/013_seq000.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq001.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq002.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq003.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq004.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq005.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq006.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq007.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq008.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq009.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/014_seq000.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq001.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq002.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq003.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq004.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq005.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq006.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq007.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq008.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq009.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq010.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq011.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq012.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq013.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/015_seq000.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq001.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq002.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq003.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq004.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq005.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq006.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq007.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq008.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/016_seq000.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq001.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq002.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq003.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq004.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq005.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq006.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq007.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq008.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq009.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq010.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq011.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq012.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq013.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/017_seq000.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq001.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq002.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq003.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq004.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq005.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq006.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq007.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/000_seq000.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq001.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq002.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq003.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq004.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq005.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq006.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq007.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq008.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq009.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq010.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/000_seq011.npz,0,000,train
/Users/apple/deepfake-detection/data/processed/001_seq000.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq001.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq002.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq003.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq004.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq005.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq006.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq007.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq008.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq009.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq010.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq011.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq012.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/001_seq013.npz,0,001,train
/Users/apple/deepfake-detection/data/processed/002_seq000.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq001.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq002.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq003.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq004.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq005.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq006.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq007.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq008.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq009.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq010.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq011.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq012.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/002_seq013.npz,0,002,train
/Users/apple/deepfake-detection/data/processed/003_seq000.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq001.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq002.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq003.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq004.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq005.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq006.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq007.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/003_seq008.npz,0,003,test
/Users/apple/deepfake-detection/data/processed/004_seq000.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq001.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq002.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq003.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq004.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq005.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq006.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq007.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/004_seq008.npz,0,004,val
/Users/apple/deepfake-detection/data/processed/005_seq000.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq001.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq002.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq003.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq004.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq005.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq006.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq007.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq008.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq009.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq010.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/005_seq011.npz,0,005,val
/Users/apple/deepfake-detection/data/processed/006_seq000.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq001.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq002.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq003.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq004.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/006_seq005.npz,0,006,test
/Users/apple/deepfake-detection/data/processed/007_seq000.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq001.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq002.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq003.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq004.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq005.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq006.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq007.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq008.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq009.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq010.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq011.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq012.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq013.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/007_seq014.npz,0,007,train
/Users/apple/deepfake-detection/data/processed/008_seq000.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq001.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq002.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq003.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq004.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq005.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq006.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq007.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq008.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq009.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq010.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq011.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq012.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq013.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq014.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq015.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq016.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq017.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/008_seq018.npz,0,008,val
/Users/apple/deepfake-detection/data/processed/009_seq000.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq001.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq002.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq003.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq004.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq005.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq006.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq007.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq008.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq009.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq010.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/009_seq011.npz,0,009,train
/Users/apple/deepfake-detection/data/processed/010_seq000.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq001.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq002.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq003.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq004.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq005.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq006.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq007.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq008.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq009.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq010.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq011.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq012.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/010_seq013.npz,0,010,train
/Users/apple/deepfake-detection/data/processed/011_seq000.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq001.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq002.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq003.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq004.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq005.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq006.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq007.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq008.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq009.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq010.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq011.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq012.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq013.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq014.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq015.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq016.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq017.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/011_seq018.npz,0,011,train
/Users/apple/deepfake-detection/data/processed/012_seq000.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq001.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq002.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq003.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq004.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq005.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq006.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq007.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq008.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq009.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/012_seq010.npz,0,012,val
/Users/apple/deepfake-detection/data/processed/013_seq000.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq001.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq002.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq003.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq004.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq005.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq006.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq007.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq008.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/013_seq009.npz,0,013,train
/Users/apple/deepfake-detection/data/processed/014_seq000.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq001.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq002.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq003.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq004.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq005.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq006.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq007.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq008.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq009.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq010.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq011.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq012.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/014_seq013.npz,0,014,test
/Users/apple/deepfake-detection/data/processed/015_seq000.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq001.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq002.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq003.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq004.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq005.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq006.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq007.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/015_seq008.npz,0,015,train
/Users/apple/deepfake-detection/data/processed/016_seq000.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq001.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq002.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq003.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq004.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq005.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq006.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq007.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq008.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq009.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq010.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq011.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq012.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/016_seq013.npz,0,016,val
/Users/apple/deepfake-detection/data/processed/017_seq000.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq001.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq002.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq003.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq004.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq005.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq006.npz,0,017,val
/Users/apple/deepfake-detection/data/processed/017_seq007.npz,0,017,val
